energy,tempo,danceability,genre,loudness,liveness,valence,artist,time_signature,speechiness,track_popularity,album,name,instrumentalness,mode,key,duration_ms,acousticness,id,popularity,release_year
0.595,141.97,0.772,electronic,-7.576,0.25,0.37,Niska,4.0,0.0629,60,Commando,Salé,0.0,1.0,1.0,170267.0,0.406,6NidE9hFNlSMBaTZ4NtgP6,0,2017
0.536,95.034,0.781,electronic,-8.188,0.0797,0.524,OBOY,4.0,0.125,62,Mafana,Mélodie,2.21e-06,1.0,0.0,165701.0,0.36,0S27n2bvUftoQ4jNX0I8HX,0,2020
0.691,102.025,0.765,electronic,-7.016,0.0951,0.711,"Tayc, Tiakola",4.0,0.0692,64,Fleur froide - Second état : la cristallisation,P A S C O M M E Ç A,4.19e-05,1.0,1.0,178227.0,0.226,1ZrkOlKJ9db1cHnL1xEyfd,0,2021
0.578,140.709,0.622,electronic,-7.155,0.137,0.58,"Elh Kmer, So La Lune",4.0,0.0836,47,4SAISONS 'HIVER',Céline,0.0,1.0,7.0,165106.0,0.602,3nw1MPvp1zEE7Ud7er5Dhg,0,2022
0.464,108.015,0.886,electronic,-8.947,0.0776,0.417,Dinos,4.0,0.0794,46,Sea Dweller,AMARU,0.00107,0.0,7.0,154320.0,0.168,5ymYY65E7II6wmpDlE8162,0,2022
0.596,120.954,0.707,electronic,-8.284,0.0914,0.547,Dinos,4.0,0.0422,39,Apparences,Namek,0.0,1.0,0.0,236707.0,0.55,4Zxja2USwpNPvh4iM0aSuq,0,2015
0.132,78.412,0.369,electronic,-13.639,0.155,0.367,Stella Jang,4.0,0.0413,50,Stairs,"L’Amour, Les Baguettes, Paris",4.69e-06,1.0,0.0,167173.0,0.954,2g6FVCA4sQZOv9LXIABsgr,0,2021
0.736,115.983,0.756,electronic,-7.719,0.0373,0.612,Damso,4.0,0.0443,66,Ipséité,Δ. Dieu ne ment jamais,4.96e-06,1.0,11.0,199347.0,0.0597,6YWjskKykdPsBuiTBOg1VK,0,2017
0.623,123.08,0.916,electronic,-7.648,0.179,0.816,Diam's,4.0,0.118,54,Brut de femme,DJ,0.0,1.0,4.0,270960.0,0.15,4D0dgZLZWkaWG25NBuxOfS,0,2003
0.72,127.385,0.615,electronic,-5.809,0.0933,0.3,Gradur,4.0,0.341,18,Zone 59,Billets,0.0,0.0,1.0,195853.0,0.706,38mchzcPcwkyFRj7PIJ5dk,0,2019
0.552,134.768,0.532,electronic,-6.005,0.0815,0.296,Slimane,4.0,0.0522,63,Chroniques d’un cupidon,Des milliers de je t'aime,0.0,0.0,6.0,212800.0,0.725,1NwjfTd5fsvRFtYGERuKzA,0,2022
0.412,177.144,0.425,electronic,-13.607,0.0919,0.38,The Top Club Band,3.0,0.0273,21,Radio Hits 90's,Hijo de la Luna - Fils de la Lune,0.179,0.0,1.0,260667.0,0.84,59VceYDvHQWdostZU4Pra1,0,2013
0.509,127.143,0.745,electronic,-7.486,0.147,0.504,"Recycled J, Selecta",4.0,0.0486,39,SAD SUMMER,BANKSY,0.0,0.0,5.0,204000.0,0.391,0wQbmIlYIvVQA3Zaa33xA0,0,2021
0.44,137.321,0.382,electronic,-10.124,0.0992,0.411,Michel Sardou,4.0,0.0295,54,La Maladie D'Amour,La maladie d'amour,0.00106,1.0,10.0,210187.0,0.777,2flivK5ivlprHRE7YNcRrj,0,2004
0.71,138.241,0.343,electronic,-4.412,0.0308,0.391,Christophe,4.0,0.0371,54,Les mots bleus,Les mots bleus,1.42e-06,1.0,11.0,250613.0,0.497,1rCd7kvnOBmT4dYHwHychc,0,2013
0.343,100.551,0.311,electronic,-10.186,0.136,0.412,Jean Ferrat,4.0,0.0299,29,Ferrat Chante Aragon: L'intégrale,Aimer à perdre la raison,1.82e-06,1.0,0.0,143027.0,0.77,5okI57GiUG0innS360o2bH,0,1995
0.487,85.706,0.325,electronic,-8.512,0.288,0.489,Claude François,4.0,0.0297,52,Hommages,Comme d'habitude,1.01e-06,1.0,5.0,249333.0,0.143,11FBMKhiuYT4doKhC4p3i6,0,1993
0.624,115.981,0.834,electronic,-8.565,0.106,0.831,"Bigflo & Oli, Julien Doré",4.0,0.0838,58,Les autres c’est nous,Coup de vieux,0.0,0.0,9.0,232373.0,0.0729,63siBeZzxXVaY0uASns1V2,0,2022
0.595,172.07,0.757,electronic,-8.125,0.131,0.811,Bigflo & Oli,4.0,0.147,58,La vraie vie (Deluxe),Dommage,0.0,0.0,9.0,238147.0,0.375,4BEWiTPV0v87mBryf7gdxK,0,2017
0.784,82.009,0.573,electronic,-5.224,0.0844,0.69,"Therapie TAXI, Roméo Elvis",4.0,0.0591,63,Hit Sale,Hit Sale,0.0,1.0,9.0,184400.0,0.141,3yndKI4zWEyC36BQYrdKBA,0,2018
0.618,92.02,0.649,electronic,-7.691,0.0911,0.381,Therapie TAXI,4.0,0.0779,65,Rupture 2 merde,Eté 90,1.16e-06,1.0,9.0,192613.0,0.0215,1p9dxTMtG4gZpLp7yzvT54,0,2021
0.684,103.978,0.781,electronic,-6.169,0.442,0.563,"Bigflo & Oli, Fabian Ordonez",4.0,0.318,43,La vraie vie (Deluxe),Papa,0.0,0.0,0.0,318173.0,0.256,6Dkb4sANTPgy9F2lRcDzH3,0,2017
0.553,102.996,0.706,electronic,-8.056,0.111,0.392,"Lomepal, Roméo Elvis",4.0,0.112,53,Jeannine,1000°C,3.44e-05,0.0,3.0,235907.0,0.263,6l7PqWKsgm4NLomOE7Veou,0,2018
0.766,124.011,0.702,electronic,-6.578,0.174,0.512,Roméo Elvis,4.0,0.172,49,Chocolat,Soleil,0.0,0.0,4.0,172293.0,0.259,5SNfvgi4TUwx4Si0lFn3G2,0,2019
0.693,92.021,0.841,electronic,-7.335,0.133,0.678,Aya Nakamura,4.0,0.205,57,NAKAMURA (Deluxe Edition),40%,3.99e-06,1.0,11.0,174933.0,0.396,47LFcy7prvEY5D08d26zOo,0,2019
0.675,83.204,0.474,electronic,-5.901,0.131,0.386,Ashh,4.0,0.233,52,Mila 809,Lolita,0.0,1.0,3.0,221986.0,0.22,4l1Uz65pAxfYRvT5esJYy2,0,2017
0.772,137.014,0.567,electronic,-5.577,0.101,0.597,Louise Attaque,4.0,0.0365,65,Louise Attaque,J't'emmène au vent,0.0,1.0,6.0,184173.0,0.252,0Wr98MVkENZXddiLB3bPb0,0,1997
0.623,75.996,0.712,electronic,-8.473,0.214,0.869,Bekar,4.0,0.0439,52,Plus fort que l'orage,A minuit,0.0,0.0,0.0,132750.0,0.4,1QVI9FaqaN9hvPiRxyXscb,0,2023
0.146,88.934,0.391,electronic,-15.246,0.0996,0.158,Yves Montand,3.0,0.0438,34,Les feuilles mortes,Les feuilles mortes,0.000243,0.0,2.0,200821.0,0.984,1AGcJROYcL6gN8op97wyR2,0,2017
0.838,140.04,0.63,electronic,-4.662,0.205,0.707,"Sisi K, BB Model",4.0,0.036,33,La Puissance (bonus edition),Elle Danse sexy,1.27e-05,0.0,0.0,158626.0,0.00211,0fpNMkpXWuz999FB8hStfD,0,2011
0.907,128.056,0.621,electronic,-3.923,0.067,0.884,"Magic System, Chawki",4.0,0.0474,67,Africainement vôtre,Magic in the Air (feat. Ahmed Chawki),0.0,1.0,2.0,233693.0,0.091,3s6ltUrI93LBKU8taezsLn,0,2014
0.773,131.559,0.851,electronic,-5.159,0.214,0.734,Magic System,4.0,0.263,53,Touté kalé,Ambiance à l'africaine,0.0,0.0,9.0,183573.0,0.192,21laPESsH4dri1JmqKUQ6X,0,2011
0.527,120.462,0.505,electronic,-7.765,0.0974,0.235,Yamê,4.0,0.0958,67,Bécane - A COLORS SHOW,Bécane - A COLORS SHOW,0.0,1.0,10.0,182440.0,0.327,3oUEzTAoOxqZHN4xiqTGqJ,0,2023
0.774,109.999,0.806,electronic,-7.06,0.131,0.517,Arcadian,4.0,0.0831,34,Marche ou rêve,Petit à petit,0.0,0.0,7.0,177773.0,0.106,6kCjAnjXVwZgVodhcJX7Wc,0,2019
0.61,138.266,0.447,electronic,-6.161,0.0984,0.718,"Dadju, Tayc",5.0,0.188,63,I love you,I love you,0.000175,0.0,1.0,237867.0,0.316,2QcTf5lLMrrWTiElDInpTb,0,2023
0.556,88.188,0.475,electronic,-6.06,0.0943,0.414,Kendji Girac,4.0,0.051,52,Ensemble (Deluxe Version),Les yeux de la mama,0.0,0.0,4.0,202480.0,0.43,27jzdLZg3naniynbrXi8yE,0,2016
0.702,105.232,0.669,electronic,-10.616,0.119,0.793,Noir Désir,4.0,0.0582,58,Des visages des figures,Le vent nous portera,0.0408,0.0,4.0,288693.0,0.713,2ZQVJD9I6GCqXmkmMuEoLa,0,2001
0.594,152.039,0.771,electronic,-7.961,0.181,0.581,47ter,4.0,0.0945,42,L’adresse,Côte Ouest,0.0,1.0,8.0,233280.0,0.501,2amrInRmNzmt4Etb6Yn1er,0,2019
0.643,120.014,0.772,electronic,-6.58,0.0679,0.776,47ter,4.0,0.0447,34,L’adresse,On avait dit,0.0,0.0,10.0,220547.0,0.541,2BdvlpzLMtnrRX24NLIpu5,0,2019
0.621,100.055,0.589,electronic,-4.239,0.0919,0.253,Hoshi,4.0,0.038,58,Étoile flippante (Version deluxe),Et même après je t'aimerai,0.0,1.0,1.0,195987.0,0.287,5Pl4OxV9RGWNMO8MGmAoDP,0,2022
0.624,133.977,0.742,electronic,-8.139,0.268,0.866,roland decembre,4.0,0.042,14,Tout va bien,Tout va bien,0.154,1.0,2.0,191417.0,0.252,17FECd8IneHV65pCJduuse,0,2023
0.57,115.02,0.831,electronic,-8.572,0.122,0.478,Nell Widmer,4.0,0.127,29,Dans ma tête,Dans ma tête,0.0,0.0,6.0,162783.0,0.2,1N065mYphUNO3ImHmMpC1t,0,2023
0.305,118.677,0.763,electronic,-8.174,0.774,0.551,Luidji,5.0,0.269,64,Saison 00,Reste en Vie,0.000131,0.0,1.0,198387.0,0.857,1qkwBaQUYh3HeUlUlGu8YM,0,2023
0.653,157.38,0.665,electronic,-6.686,0.0769,0.381,"Niska, Booba",3.0,0.0893,52,Médicament,Médicament,0.0,0.0,6.0,198857.0,0.693,55mCsKCo4bPuYtZvHppp8z,0,2019
0.668,150.093,0.795,electronic,-6.463,0.127,0.349,Niska,4.0,0.244,63,Commando,Réseaux,0.0,1.0,1.0,196453.0,0.161,0HKNlsZ0zFlSqUqWj1nVVG,0,2017
0.802,140.014,0.776,electronic,-6.237,0.154,0.804,Naza,4.0,0.251,47,C'est la loi,P*Tain de m*Rde,0.00356,1.0,0.0,197160.0,0.27,1OYliHobfsVlwcnQqtSSEE,0,2018
0.168,84.749,0.241,electronic,-16.267,0.373,0.556,Charles Trenet,3.0,0.0442,43,The Extraordinary Garden - The Very Best Of Charles Trenet,La mer,0.114,1.0,0.0,201840.0,0.965,7sZSe99XSTu5KpYJEThvWr,0,1990
0.362,83.649,0.47,electronic,-12.382,0.29,0.376,"Serge Gainsbourg, Jane Birkin",4.0,0.0306,51,Comic Strip,Je t'aime moi non plus,0.000703,1.0,0.0,268600.0,0.39,5P0tWr5JZqDoi5wq2OalFH,0,1996
0.412,179.852,0.651,electronic,-9.686,0.103,0.922,Zoufris Maracas,3.0,0.0517,39,Chienne de vie,Pacifique,0.0,0.0,3.0,402050.0,0.444,5kBAS93dHatBVw5lve0NVF,0,2015
0.144,119.659,0.684,electronic,-17.419,0.241,0.573,Henri Salvador,4.0,0.0708,53,Chambre avec vue,Jardin d'hiver,0.0249,0.0,11.0,168000.0,0.534,7gHRVNiuL66Z6fE6DwZaFT,0,2000
0.281,129.346,0.42,electronic,-11.644,0.147,0.277,Léo Ferré,3.0,0.041,22,50 Plus Belles Chansons,La mémoire et la mer,0.0,0.0,4.0,325573.0,0.85,314p6h1dfDjmtsEqQCdLO2,0,2013
0.302,88.15,0.467,electronic,-10.322,0.36,0.18,Nino Ferrer,4.0,0.0291,38,Nino Ferrer,La maison près de la fontaine,0.00065,0.0,5.0,225253.0,0.788,5nzDLvRsZo6aUwb0wMhogb,0,2004
0.56,89.885,0.534,electronic,-7.565,0.11,0.599,Nino Ferrer,4.0,0.0236,57,Nino Ferrer,Le sud,9.63e-05,1.0,4.0,275040.0,0.451,7zjkSx1EUums3s1Yg2jPJD,0,2004
0.631,128.013,0.83,indie,-5.238,0.0539,0.877,The Jungle Giants,4.0,0.0313,65,Quiet Ferocity,Used to Be in Love,0.0359,0.0,11.0,222787.0,0.0022,290xSzR8Ee9fm82poMg4od,0,2017
0.55,111.962,0.629,indie,-5.403,0.108,0.7,Spacey Jane,4.0,0.0263,62,Sunlight,Booster Seat,1.21e-06,1.0,11.0,268880.0,0.042,72RC6Kw32QfJi6RzlDKNxs,0,2020
0.898,97.021,0.565,indie,-5.055,0.254,0.864,Royel Otis,4.0,0.0412,68,Sofa Kings,Sofa King,0.00296,1.0,0.0,196317.0,0.00491,25HgUJf69zb3K7TJw7LGCQ,0,2023
0.852,86.309,0.493,indie,-3.349,0.147,0.499,Ocean Alley,4.0,0.0802,62,Yellow Mellow EP,Yellow Mellow,9.72e-06,0.0,11.0,225656.0,0.0231,37PW5zbkDIya8arHEHEo6q,0,2013
0.883,95.951,0.506,indie,-5.063,0.104,0.5,Old Mervs,4.0,0.0363,53,Out Of Luck,Out Of Luck,0.0,1.0,7.0,179219.0,0.29,3ITiZ7MiBhQ4yCYrWpHhVK,0,2021
0.603,108.074,0.718,indie,-6.278,0.0781,0.474,Shag Rock,4.0,0.0258,55,Barefoot,Sunbleached Girl,0.0,1.0,3.0,177467.0,0.326,7xeJKKmWX8PT0N5jZccbVD,0,2017
0.849,148.002,0.673,indie,-5.242,0.116,0.375,Thelma Plum,4.0,0.0544,51,Better in Blak,Better in Blak,0.000274,1.0,1.0,192467.0,0.0186,1c5iUY7Zg1SxtROg1yr5ad,0,2019
0.585,110.058,0.646,indie,-9.148,0.406,0.412,Lime Cordiale,4.0,0.0336,55,14 Steps To A Better You,Money,0.293,1.0,4.0,238180.0,0.163,2Vi8BQIM9vCQkkrvf3VPjI,0,2020
0.69,77.66,0.456,indie,-8.092,0.0992,0.512,Sticky Fingers,4.0,0.0448,62,Caress Your Soul,Australia Street,0.0,1.0,0.0,219027.0,0.0215,2e9OK4HiyXyAH5oEtaxnIc,0,2013
0.64,104.989,0.553,indie,-9.246,0.205,0.478,Skegss,4.0,0.0288,51,My Own Mess,Up In The Clouds,0.0,1.0,0.0,149623.0,0.0109,440m8MPuMzg5PkipV7Sh45,0,2018
0.636,122.966,0.803,indie,-4.64,0.0791,0.817,The Jungle Giants,4.0,0.0322,55,Quiet Ferocity,Feel the Way I Do,0.00505,0.0,11.0,205147.0,0.0231,0TVwMTKyuSp41ytctKTA3T,0,2017
0.805,100.003,0.746,indie,-6.827,0.104,0.906,DOPE LEMON,4.0,0.0339,64,Rose Pink Cadillac,Rose Pink Cadillac,0.00685,1.0,1.0,261912.0,0.321,5J59tqY0Ad4r27tJJajzyB,0,2022
0.542,169.31,0.334,indie,-11.202,0.139,0.809,Ocean Alley,4.0,0.0263,55,Lonely Diamond,Tombstone,0.000632,1.0,5.0,240280.0,0.0117,1fD7qtrFhJReUkEEAvwt3b,0,2020
0.16,56.449,0.0789,electronic,-18.144,0.0943,0.0409,Lights & Motion,4.0,0.0362,33,Bloom,Glaciers,0.786,1.0,7.0,176373.0,0.733,2No1A7ZuMaBGxz45jmA9Gw,0,2018
0.0429,69.569,0.196,electronic,-19.749,0.152,0.0575,Luke Howard,5.0,0.0395,24,Two Places,The Ends,0.983,1.0,11.0,214334.0,0.977,6k7kaov8nnc7SQkX2DWCCq,0,2016
0.185,92.992,0.513,electronic,-24.03,0.101,0.0341,Tony Anderson,4.0,0.0348,41,Ariana,Ariana,0.897,1.0,6.0,557635.0,0.967,1ey4hhMVl1Tv9MK1y44tS0,0,2020
0.163,166.037,0.398,electronic,-24.801,0.0811,0.371,Benjamin Drewitz,4.0,0.033,21,Rush/Rest,Rush/Rest,0.905,0.0,2.0,150361.0,0.987,62xhvHjkjOs5wopWPdEaAP,0,2024
0.233,178.034,0.257,electronic,-21.571,0.103,0.037,Jakob Ahlbom,3.0,0.039,18,Umbra,Umbra,0.924,1.0,7.0,229158.0,0.936,3IlvMxbtmTsyp8xWvNiMn5,0,2024
0.287,64.845,0.128,electronic,-18.719,0.0906,0.0392,"Patrik Berg Almkvisth, LUCHS, Hollie Kenniff",3.0,0.0368,14,Solskur (Rework),Solskur - Rework,0.927,1.0,2.0,283399.0,0.96,27yz3nbxcssedZNf0u3S6p,0,2023
0.106,118.084,0.612,electronic,-23.461,0.0854,0.251,Henrik Lindstrand,3.0,0.0348,21,Leken,Enghave Lys,0.937,1.0,9.0,219267.0,0.99,76zO7AbD1yzo0aDnFD5wYj,0,2017
0.167,79.948,0.417,electronic,-20.834,0.065,0.0769,"Dear Gravity, Music Within",1.0,0.0295,34,december (Music Within remix),december - Music Within remix,0.916,0.0,4.0,221007.0,0.976,3XcxYs70n1krXg2yhrRRhs,0,2024
0.132,132.338,0.208,electronic,-21.318,0.116,0.0916,Koshun Nakao,5.0,0.0389,19,We Still Share the Same Sky,We Still Share the Same Sky,0.913,1.0,0.0,192000.0,0.95,1xDTOcpdMhuSOnJGPcqv4U,0,2024
0.139,103.549,0.245,electronic,-17.824,0.0867,0.149,From Somewhere Quiet,4.0,0.0313,20,Monarch,Monarch,0.91,1.0,2.0,194307.0,0.593,6SiKiXMXBVzQk9j7d3vLaC,0,2024
0.0917,70.294,0.24,electronic,-20.167,0.0767,0.0385,Jakob Ahlbom,4.0,0.0357,16,Relent,Relent,0.867,1.0,10.0,217760.0,0.964,6dnfoFN9ifNOR7AJKlL1VU,0,2022
0.206,84.122,0.124,electronic,-16.626,0.0619,0.0367,AEMIA,4.0,0.0368,12,All The Things I Want To Remember,New Beginning,0.786,1.0,5.0,299213.0,0.926,2jq09HyWZoXObqw6hQbQs2,0,2023
0.00945,76.745,0.152,electronic,-30.46,0.123,0.249,Ross Lara,4.0,0.0355,25,love is like the wind,love is like the wind,0.94,1.0,9.0,266169.0,0.971,6N2tJajLso5aR0dyUNOe5a,0,2024
0.0732,88.092,0.18,electronic,-24.359,0.112,0.0703,"Jakob Ahlbom, Hanna Ekström, Anna Dager",4.0,0.0326,34,Autonomy,Autonomy,0.94,1.0,3.0,256039.0,0.954,3lWu0WBPwzuTAhWHk8JE4Z,0,2023
0.0798,86.126,0.254,electronic,-19.993,0.0734,0.0679,"Salt Of The Sound, Simon Wester",4.0,0.0308,46,Restore,Restore - Instrumental,0.977,1.0,2.0,181093.0,0.943,3qhPdw0I2VODvWTKZSlk8w,0,2024
0.0624,69.11,0.227,electronic,-28.311,0.109,0.0387,"Stilhed, Jacob David",3.0,0.0376,31,Trampoline,Trampoline,0.939,1.0,8.0,195000.0,0.761,62Is90S3pFnUxtnhztyuZX,0,2024
0.0445,70.694,0.267,electronic,-30.101,0.104,0.241,Sarah Watson,4.0,0.0321,39,Waiting For You,Chapter Three,0.911,1.0,0.0,129532.0,0.987,2gKdEkvc4AJarxH6KRm4U8,0,2024
0.0661,77.843,0.171,electronic,-25.611,0.112,0.0393,bløeme,3.0,0.0324,12,dvale,dvale,0.863,0.0,7.0,123000.0,0.961,3TEKOQtXovbhdFEoHRYegJ,0,2024
0.039,128.309,0.188,electronic,-32.36,0.168,0.0806,Charlie Ryder,3.0,0.0397,22,Cavendish Creek,Cavendish Creek,0.915,1.0,9.0,145090.0,0.971,7ylkSbCI3Exq5lyMzum3jP,0,2024
0.313,112.876,0.207,electronic,-19.806,0.127,0.0381,Immanu El,4.0,0.0484,15,Distance,Tundra,0.888,1.0,7.0,234125.0,0.936,7egDeaOpPFLGkZoZYixGLF,0,2021
0.131,86.729,0.166,electronic,-18.157,0.0877,0.0703,From Somewhere Quiet,4.0,0.0367,26,Cambridge,Cambridge,0.896,1.0,0.0,148227.0,0.808,106af7OGinDbnSoCOUTupa,0,2024
0.146,79.161,0.186,electronic,-23.549,0.286,0.0369,Ross Lara,4.0,0.0349,14,Heartbeat,Heartbeat,0.938,1.0,1.0,303025.0,0.916,0k18G7KBAbbImzC9O3KKZm,0,2024
0.137,116.13,0.173,electronic,-22.641,0.0906,0.0391,Dear Gravity,4.0,0.0347,30,earlyyears reimagined,cure all - reimagined,0.965,1.0,9.0,337947.0,0.783,1Z0aoF608H8lIjWqA6hqtY,0,2024
0.0647,69.935,0.16,electronic,-26.427,0.108,0.177,Alfonso Peduto,4.0,0.0379,14,The Distance Between Us,The Distance Between Us III,0.848,0.0,1.0,152309.0,0.968,0sCt59oICqnXl3S2a6THtR,0,2024
0.0637,109.903,0.382,electronic,-18.423,0.094,0.0783,Jakob Ahlbom,4.0,0.0343,35,Elision,The Fig Tree,0.836,1.0,7.0,155697.0,0.976,1drE1yyx3iSbTbn55SAGOT,0,2020
0.151,67.141,0.202,electronic,-21.19,0.101,0.0361,"Raphah, We Dream of Eden",3.0,0.0326,30,Through the Trees,Through the Trees,0.918,1.0,4.0,216053.0,0.884,2GM5AVjb5D0cWdarRsmj0Z,0,2024
0.0254,53.829,0.426,electronic,-28.77,0.0978,0.246,Ward Dhoore,4.0,0.035,11,Song For O,Song For O,0.951,0.0,6.0,179003.0,0.991,0e7clPAilf8eHxniTElPms,0,2022
0.0331,73.003,0.173,electronic,-25.129,0.111,0.248,Charlie Ryder,4.0,0.0465,15,Sense of Perception,Sense of Perception,0.782,1.0,6.0,270157.0,0.907,5sM3sfrkHJVgxhiOOiic1v,0,2024
0.122,97.609,0.188,electronic,-16.924,0.0754,0.0392,"Jakob Ahlbom, Hanna Ekström, Anna Dager",4.0,0.0373,31,Eyries,Eyries,0.81,0.0,2.0,187390.0,0.966,77Xol1KVWfGYBwBEP3FzlT,0,2023
0.0277,124.035,0.489,electronic,-33.191,0.128,0.0861,Giuliano Poles,4.0,0.0418,14,Exist,Exist,0.933,0.0,4.0,159677.0,0.962,43zP7NSI8gSvjFlY5zXsLh,0,2024
0.204,90.792,0.102,electronic,-19.741,0.0794,0.0367,"Simon Wester, We Dream of Eden",5.0,0.0373,38,Haven of the Heart,Distant Memory,0.952,1.0,0.0,195280.0,0.914,4wigSfbdWq48IotTxWxnZ0,0,2024
0.105,57.353,0.129,electronic,-23.323,0.0837,0.0389,"Sun Rain, Alaskan Tapes",3.0,0.0403,13,Sun,Sun,0.95,1.0,0.0,182000.0,0.904,0SbQl7LPw4qtwF9wf1sKKp,0,2023
0.296,98.021,0.192,electronic,-13.959,0.0752,0.0342,"Jakob Ahlbom, Anna Dager, Hanna Ekström",3.0,0.0369,13,Autonomy,Ecosystem,0.837,1.0,5.0,149476.0,0.621,6q15E1X7HVxn4YMir8YjSG,0,2023
0.0519,70.798,0.121,electronic,-23.796,0.0841,0.131,Anneline Hugo,3.0,0.0415,14,New Mercies,New Mercies,0.817,1.0,9.0,185333.0,0.979,7m11ZzNMFpQa7OM7Zg49UO,0,2024
0.141,133.731,0.382,electronic,-23.702,0.0713,0.0385,"Fryderyk HD, Lilibet",4.0,0.0359,19,Run,Run,0.779,1.0,0.0,205075.0,0.802,1NRSkXm8rBpSBcADcVbcWM,0,2024
0.335,82.398,0.265,electronic,-20.259,0.0975,0.0501,PuzzleWaves,4.0,0.0412,21,Hoarfrost,Hoarfrost,0.843,1.0,7.0,203133.0,0.941,39KexjBaBYo5X0Mhosvlv3,0,2024
0.131,97.16,0.401,electronic,-21.0,0.111,0.0656,Adalione,4.0,0.0333,21,Lakewood,Lakewood,0.9,1.0,1.0,165773.0,0.977,2oo3KEhjZ0DWnptQVrho9x,0,2024
0.0503,52.248,0.0642,electronic,-24.963,0.302,0.0354,Sailsetter,4.0,0.0452,35,Northern,Northern,0.967,1.0,2.0,166000.0,0.93,06MlFhCl7jYNOlHgmNsooS,0,2024
0.0745,115.856,0.219,electronic,-23.757,0.0789,0.0385,Beneath The Mountain,4.0,0.041,14,Altitude,Altitude,0.955,1.0,1.0,215073.0,0.975,1dlnJ8vwei1A01CZaUIhOw,0,2024
0.072,160.113,0.419,electronic,-19.041,0.0959,0.0615,Taisen,4.0,0.0302,11,Time No Time,Sand Castle,0.915,0.0,10.0,215293.0,0.961,2xe2tDFUTfVN0XaOPOz1ei,0,2024
0.154,120.408,0.345,electronic,-19.336,0.107,0.0388,Libby Flores,4.0,0.0379,17,Nostalgia,Nostalgia,0.905,0.0,11.0,125989.0,0.493,5KJr7WuU0dQBixGsNYLzy8,0,2024
0.0135,80.163,0.17,electronic,-24.59,0.109,0.0895,Ben Laver,4.0,0.0443,16,Lost Love,Lost Love,0.958,1.0,6.0,237273.0,0.977,4AlzQpZ9G6uJl4ulFm2G63,0,2024
0.152,113.419,0.532,electronic,-24.397,0.121,0.152,Uutela,3.0,0.0399,24,Landscapes,Landscapes,0.862,1.0,3.0,137579.0,0.986,1EcN9Kmr5GG3u49STIRUfg,0,2024
0.259,80.745,0.127,electronic,-16.111,0.0937,0.0364,Euan Dalgarno,4.0,0.0388,12,A Short Dream About Jupiter,Coasting,0.896,1.0,1.0,297185.0,0.951,6SHYWlXSjSNx1fgFLFrLij,0,2023
0.139,102.462,0.2,electronic,-18.539,0.156,0.104,From Somewhere Quiet,4.0,0.031,30,Carry Me Away,Carry Me Away,0.918,1.0,11.0,132200.0,0.881,1dIZioPSwoXHfZsKe6I71b,0,2024
0.0293,94.383,0.117,electronic,-27.884,0.0973,0.0615,springwell.,1.0,0.0408,12,petals,petals,0.965,1.0,8.0,123636.0,0.995,5kTpPuLVpSkJElnLmZXOBL,0,2024
0.159,56.162,0.0594,electronic,-20.13,0.0597,0.0302,Kyle Preston,4.0,0.0429,19,Ocean Whispers,Where Nothing Is Forgotten,0.921,1.0,4.0,237351.0,0.895,3GJjSqfjywn95iuykliMFx,0,2023
0.201,77.711,0.138,electronic,-18.646,0.0938,0.0327,Raphah,5.0,0.0387,25,Hope and a Future,Hope and a Future,0.796,1.0,9.0,201920.0,0.913,1J80gYWjk548MuSagguM0j,0,2024
0.145,127.457,0.377,electronic,-24.252,0.0926,0.26,Sarah Watson,3.0,0.04,48,First Heartbeat,First Heartbeat,0.955,1.0,6.0,91618.0,0.989,4K5zf7oUu6GLuaBWUlOEQw,0,2024
0.0325,126.368,0.359,electronic,-29.901,0.0976,0.326,Andreas Hauschild,3.0,0.0335,27,No3 | Madrugada,No3 | Madrugada,0.862,0.0,3.0,182000.0,0.991,7C0H5m3j0JkkwNgN7l6va5,0,2024
0.155,65.143,0.0597,electronic,-17.235,0.0756,0.0338,Antonio Ministeri,3.0,0.0387,12,In Bloom,In Bloom,0.914,1.0,4.0,220046.0,0.917,40aEtSuHuWv8lTHcsgF7pD,0,2023
0.0348,72.346,0.531,electronic,-29.018,0.105,0.089,George Ian Hewitt,4.0,0.0516,12,Latitude,Latitude,0.947,1.0,7.0,110004.0,0.995,4yq6uDtC2FKIivqwlAWUb9,0,2024
0.151,99.779,0.304,electronic,-24.076,0.0896,0.0455,Have a Cigar,3.0,0.0339,15,I Opened A Book,I Opened A Book,0.926,1.0,7.0,251100.0,0.961,13Bb92q8dBZLtRsvpNBpoP,0,2023
0.0525,66.754,0.0658,electronic,-26.699,0.115,0.0389,Christopher Galovan,4.0,0.0367,37,Resonance,Resonance,0.83,1.0,0.0,145267.0,0.925,3EzLqzSVxa4Bf1FI7UiCdJ,0,2024
0.168,139.912,0.217,electronic,-20.041,0.338,0.0376,Josh Leake,4.0,0.0402,16,Clara,Seven Years,0.938,1.0,8.0,402000.0,0.911,5LTrJFNbf6TpozjaYxA16C,0,2019
0.0941,67.817,0.192,electronic,-21.537,0.0795,0.0527,Beneath The Mountain,4.0,0.0334,19,Then There Was You,Then There Was You,0.89,1.0,2.0,194625.0,0.9,6slYs8gw2Mym5287UdFaW6,0,2023
